Frame No.,Marker No.,Top Left,,Top Right,,Bottom Right,,Bottom Left,,Top Left,,Top Right,,Bottom Right,,Bottom Left,
,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
190,3,256.583,418.038,292.473,416.644,296.547,447.261,261.043,448.236,0.200455469,0.419391667,0.228494531,0.421327778,0.231677344,0.378804167,0.203939844,0.37745
190,4,740.937,392.288,784,389.322,784,420.751,741.248,424.43,0.578857031,0.455155556,0.6125,0.459275,0.6125,0.415623611,0.5791,0.410513889
191,1,240,177.1,276.176,171.087,276.007,202.771,240,208.405,0.1875,0.754027778,0.2157625,0.762379167,0.215630469,0.718373611,0.1875,0.710548611
191,2,733.165,136.913,776.76,137.045,778.258,170,734.302,170,0.572785156,0.809843056,0.60684375,0.809659722,0.608014063,0.763888889,0.573673438,0.763888889
191,3,256.102,417.418,291.794,416.674,296.364,447.387,260.583,448.17,0.200079688,0.420252778,0.227964063,0.421286111,0.231534375,0.378629167,0.203580469,0.377541667
191,4,740.758,392.132,783.063,388.989,783.062,420.705,741.107,423.979,0.578717188,0.455372222,0.611767969,0.4597375,0.611767188,0.4156875,0.578989844,0.411140278
192,1,240.057,176.877,276,171.006,276,202.841,239.891,208.213,0.187544531,0.7543375,0.215625,0.762491667,0.215625,0.718276389,0.187414844,0.710815278
192,2,732.553,136.917,775.972,137.042,777.845,170.004,733.945,169.952,0.572307031,0.8098375,0.606228125,0.809663889,0.607691406,0.763883333,0.573394531,0.763955556
192,3,255.63,417.386,291.492,416.611,295.644,447.394,260.052,448.191,0.199710938,0.420297222,0.227728125,0.421373611,0.230971875,0.378619444,0.203165625,0.3775125
192,4,739.968,392.049,783.119,389.03,782.939,420.734,740.091,424.086,0.5781,0.4554875,0.611811719,0.459680556,0.611671094,0.415647222,0.578196094,0.410991667
193,1,238.938,177.419,276,171.223,276,202.834,239.82,207.784,0.186670313,0.753584722,0.215625,0.762190278,0.215625,0.718286111,0.187359375,0.711411111
193,2,732.277,136.961,775.81,137.087,777.581,170,733.679,170,0.572091406,0.809776389,0.606101563,0.809601389,0.607485156,0.763888889,0.573186719,0.763888889
193,3,255.772,417.875,291.418,416.563,295.676,447.579,260.099,448.221,0.199821875,0.419618056,0.227670313,0.421440278,0.230996875,0.3783625,0.203202344,0.377470833
193,4,740,392.2,783.118,389.189,782.938,420.84,740,424.316,0.578125,0.455277778,0.611810938,0.459459722,0.611670313,0.4155,0.578125,0.410672222
194,1,240.056,177.125,276.102,171.228,275.953,202.694,239.891,208.043,0.18754375,0.753993056,0.215704688,0.762183333,0.215588281,0.718480556,0.187414844,0.711051389
194,2,732.371,136.853,776.029,137.345,777.933,170.079,734.054,169.962,0.572164844,0.809926389,0.606272656,0.809243056,0.607760156,0.763779167,0.573479688,0.763941667
194,3,255.617,417.705,291.528,416.683,295.857,447.272,260.049,446.94,0.199700781,0.419854167,0.22775625,0.421273611,0.231138281,0.378788889,0.203163281,0.37925
194,4,739.9,392.344,783,389.266,783,421.024,740.501,424.458,0.578046875,0.455077778,0.61171875,0.459352778,0.61171875,0.415244444,0.578516406,0.410475
195,1,240.058,176.638,276,171.087,276,202.716,239.891,208.116,0.187545313,0.754669444,0.215625,0.762379167,0.215625,0.71845,0.187414844,0.71095
195,2,732.67,136.737,776.247,137.763,778.035,170.086,734.18,169.959,0.572398438,0.8100875,0.606442969,0.8086625,0.607839844,0.763769444,0.573578125,0.763945833
195,3,255.706,417.253,291.434,416.745,295.675,447.033,259.876,447.138,0.199770313,0.420481944,0.227682813,0.4211875,0.230996094,0.379120833,0.203028125,0.378975
195,4,739.924,392.354,783.212,389.455,782.909,421.12,740.244,424.274,0.578065625,0.455063889,0.611884375,0.459090278,0.611647656,0.415111111,0.578315625,0.410730556
196,1,240.06,176.483,276.118,170.316,275.937,202.005,239.884,207.407,0.187546875,0.754884722,0.215717188,0.76345,0.215575781,0.7194375,0.187409375,0.711934722
196,2,732.619,136.968,776.407,137.083,777.947,170,734.298,170,0.572358594,0.809766667,0.606567969,0.809606944,0.607771094,0.763888889,0.573670313,0.763888889
196,3,255.316,417.215,291.421,415.948,295.277,447,259.748,447,0.199465625,0.420534722,0.227672656,0.422294444,0.230685156,0.379166667,0.202928125,0.379166667
196,4,740,392.154,783.054,389.216,782.62,420.739,740,424.163,0.578125,0.455341667,0.611760938,0.459422222,0.611421875,0.415640278,0.578125,0.410884722
197,1,239.568,175.962,276.119,170.035,275.94,201.524,239.87,207.04,0.1871625,0.755608333,0.215717969,0.763840278,0.215578125,0.720105556,0.187398438,0.712444444
197,2,732.644,137,776.041,137,778.08,169.972,734.094,169.852,0.572378125,0.809722222,0.606282031,0.809722222,0.607875,0.763927778,0.573510938,0.764094444
197,3,255.261,417.448,291.123,415.641,294.612,446.378,259.409,447.001,0.199422656,0.420211111,0.227439844,0.422720833,0.230165625,0.380030556,0.202663281,0.379165278
197,4,739.938,392.075,782.334,389.437,781.833,420.824,739.937,424.09,0.578076563,0.455451389,0.611198438,0.459115278,0.610807031,0.415522222,0.578075781,0.410986111
198,1,238.933,175.731,276,169.518,276,201.381,239.182,206.578,0.186666406,0.755929167,0.215625,0.764558333,0.215625,0.720304167,0.186860938,0.713086111
198,2,732.794,136.963,775.95,137.088,777.802,169.887,734.055,169.494,0.572495313,0.809773611,0.606210938,0.8096,0.607657813,0.764045833,0.573480469,0.764591667
198,3,254.788,416.3,290.542,414.91,294.935,445.948,259.357,446.117,0.199053125,0.421805556,0.226985938,0.423736111,0.230417969,0.380627778,0.202622656,0.380393056
198,4,739.727,391.734,782.062,389.126,782.062,420.659,740.026,423.706,0.577911719,0.455925,0.610985938,0.459547222,0.610985938,0.415751389,0.578145313,0.411519444
199,1,239.935,174.84,276.119,169.151,275.94,200.623,239.935,205.972,0.187449219,0.757166667,0.215717969,0.765068056,0.215578125,0.721356944,0.187449219,0.713927778
199,2,732.789,136.757,776.393,137.119,778.131,169.62,734.266,168.886,0.572491406,0.810059722,0.606557031,0.809556944,0.607914844,0.764416667,0.573645313,0.765436111
199,3,254.86,415.367,290.898,414.692,294.882,445.008,259.396,446.182,0.199109375,0.423101389,0.227264063,0.424038889,0.230376563,0.381933333,0.202653125,0.380302778
199,4,739.879,391.424,782.062,388.93,782.062,420.63,739.879,423.56,0.578030469,0.456355556,0.610985938,0.459819444,0.610985938,0.415791667,0.578030469,0.411722222
200,1,240.06,174.427,276.122,168.486,275.942,200.245,239.883,205.577,0.187546875,0.757740278,0.215720313,0.765991667,0.215579688,0.721881944,0.187408594,0.714476389
200,2,733.496,136.003,776.977,137.269,778.441,169.242,734.353,168.882,0.57304375,0.811106944,0.607013281,0.809348611,0.608157031,0.764941667,0.573713281,0.765441667
200,3,255.205,414.924,291.216,415.074,295.297,444.636,259.492,445.262,0.199378906,0.423716667,0.2275125,0.423508333,0.230700781,0.38245,0.202728125,0.381580556
200,4,740,391.37,783.059,388.704,782.878,420.511,740,423.402,0.578125,0.456430556,0.611764844,0.460133333,0.611623438,0.415956944,0.578125,0.411941667
201,1,240.492,173.885,276.625,167.931,276.395,199.635,239.917,205.274,0.187884375,0.758493056,0.216113281,0.7667625,0.215933594,0.722729167,0.187435156,0.714897222
201,2,733.715,135.71,777.48,136.895,778.785,169.157,735.126,168.921,0.573214844,0.811513889,0.60740625,0.809868056,0.608425781,0.765059722,0.574317188,0.7653875
201,3,255.356,415.123,291.462,413.671,295.364,443.916,259.815,445.493,0.199496875,0.423440278,0.227704688,0.425456944,0.230753125,0.38345,0.202980469,0.381259722
201,4,740.619,391.241,783.125,388.597,782.934,420.269,740.877,423.279,0.578608594,0.456609722,0.611816406,0.460281944,0.611667188,0.416293056,0.578810156,0.4121125
202,1,241.058,173.467,276.852,167.896,276.835,199.262,240.89,204.896,0.188326563,0.759073611,0.216290625,0.766811111,0.216277344,0.723247222,0.188195313,0.715422222
202,2,734.09,135.714,777.61,137.002,779.335,169.165,735.255,168.916,0.573507813,0.811508333,0.607507813,0.809719444,0.608855469,0.765048611,0.574417969,0.765394444
202,3,255.488,414.904,291.496,413.541,295.509,444.462,259.944,445.181,0.1996,0.423744444,0.22773125,0.4256375,0.230866406,0.382691667,0.20308125,0.381693056
202,4,740.709,391.338,783.121,388.673,782.94,420.547,741.038,423.408,0.578678906,0.456475,0.611813281,0.460176389,0.611671875,0.415906944,0.578935938,0.411933333
203,1,241.113,173.253,277.379,167.768,276.384,199.109,240.789,204.526,0.188369531,0.759370833,0.216702344,0.766988889,0.215925,0.723459722,0.188116406,0.715936111
203,2,734.577,135.722,777.813,137.142,779.541,169.245,735.331,168.878,0.573888281,0.811497222,0.607666406,0.809525,0.609016406,0.7649375,0.574477344,0.765447222
203,3,255.608,414.244,291.456,413.351,295.59,443.996,259.89,444.933,0.19969375,0.424661111,0.2277,0.425901389,0.230929688,0.383338889,0.203039063,0.3820375
203,4,740.826,391.317,783.357,388.538,783.057,420.602,740.984,423.137,0.578770313,0.456504167,0.611997656,0.460363889,0.611763281,0.415830556,0.57889375,0.412309722
204,1,241,173.057,276.838,167.335,277.167,199.116,241,204.058,0.18828125,0.759643056,0.216279688,0.767590278,0.216536719,0.72345,0.18828125,0.716586111
204,2,734.71,135.916,778.107,136.042,779.64,169.047,735.609,168.861,0.573992188,0.811227778,0.607896094,0.811052778,0.60909375,0.7652125,0.574694531,0.765470833
204,3,255.705,414.529,291.482,412.647,295.679,443.423,260.19,444.347,0.199769531,0.424265278,0.227720313,0.426879167,0.230999219,0.384134722,0.203273438,0.382851389
204,4,740.939,390.847,784.095,388.11,783.77,419.786,740.94,422.917,0.578858594,0.457156944,0.612574219,0.460958333,0.612320313,0.416963889,0.578859375,0.412615278
205,1,241,172.787,277.119,167.032,276.938,198.98,241,204.059,0.18828125,0.760018056,0.216499219,0.768011111,0.216357813,0.723638889,0.18828125,0.716584722
205,2,734.57,135.183,778.417,136.309,779.698,169.084,736.166,168.025,0.573882813,0.812245833,0.608138281,0.810681944,0.609139063,0.765161111,0.575129688,0.766631944
205,3,255.832,414.102,291.455,412.832,295.727,443.95,259.996,444.111,0.19986875,0.424858333,0.227699219,0.426622222,0.231036719,0.383402778,0.203121875,0.383179167
205,4,741.121,390.676,783.932,388.015,783.943,419.683,741.003,422.685,0.579000781,0.457394444,0.612446875,0.461090278,0.612455469,0.417106944,0.578908594,0.4129375
206,1,241.05,172.931,276.914,166.927,276.522,198.634,240.895,203.829,0.188320313,0.759818056,0.216339063,0.768156944,0.216032813,0.724119444,0.188199219,0.716904167
206,2,734.585,134.914,778.097,136.307,779.713,168.754,735.855,167.759,0.573894531,0.812619444,0.607888281,0.810684722,0.609150781,0.765619444,0.574886719,0.767001389
206,3,255.568,414.012,291.414,412.75,295.565,443.478,259.826,444.266,0.1996625,0.424983333,0.227667188,0.426736111,0.230910156,0.384058333,0.202989063,0.382963889
206,4,740.825,390.277,783.863,388.139,783.695,419.645,740.987,422.604,0.578769531,0.457948611,0.612392969,0.460918056,0.612261719,0.417159722,0.578896094,0.41305
207,1,241.059,172.65,277.121,166.696,276.94,198.522,240.882,203.72,0.188327344,0.760208333,0.216500781,0.768477778,0.216359375,0.724275,0.188189063,0.717055556
207,2,734.623,134.765,778.164,136.194,779.678,168.321,735.82,167.845,0.573924219,0.812826389,0.607940625,0.810841667,0.609123438,0.766220833,0.574859375,0.766881944
207,3,255.525,413.679,291.432,412.842,295.506,443.09,259.606,443.626,0.199628906,0.425445833,0.22768125,0.426608333,0.230864063,0.384597222,0.202817188,0.383852778
207,4,740.776,390.404,784.081,387.755,782.842,419.441,741.209,422.446,0.57873125,0.457772222,0.612563281,0.461451389,0.611595313,0.417443056,0.579069531,0.413269444
208,1,241.116,172.229,277.331,166.348,276.474,198.263,240.775,203.248,0.188371875,0.760793056,0.216664844,0.768961111,0.215995313,0.724634722,0.188105469,0.717711111
208,2,734.669,134.719,778.11,135.789,780.069,168.169,736.178,167.921,0.573960156,0.812890278,0.607898438,0.811404167,0.609428906,0.766431944,0.575139063,0.766776389
208,3,255.418,413.123,291.558,412.703,295.6,443.169,259.79,442.99,0.199545313,0.426218056,0.227779688,0.426801389,0.2309375,0.3844875,0.202960938,0.384736111
208,4,741,390.228,784,387.761,784,419.057,741,422.369,0.57890625,0.458016667,0.6125,0.461443056,0.6125,0.417976389,0.57890625,0.413376389
